"","company","means_of_exchange","orig_yr","orig_loc_port_modern","orig_loc_region_modern","orig_loc_lat","orig_loc_long","dest_yr","dest_loc_port","dest_loc_region","dest_loc_lat","dest_loc_long","textile_quantity","textile_unit","textile_category","textile_name","textile_color_arch","textile_pattern_arch","textile_process_arch","textile_fiber_arch","textile_geography_arch","textile_quality_arch","textile_quality_inferred","value_per_piece","deb_dec","quant_ells","units_ells","ID","colorGroup","orig_country","dest_country"
"7670","VOC","1 ship: Eddemonij",1712,"Nagapattinam","Southeast coast of India",16.1905,81.1361,1712,"Jaffna","Sri Lanka",7.873,80.7717,1000,"pees",NA,"Morees",NA,NA,NA,NA,NA,NA,"Mid-range",5,4596.725,NA,NA,"VOC_7670","No color indicated","India","Sri Lanka"
"7671","VOC","2 ships: Wateringen, Jaffanapatnam",1712,"Nagapattinam","Southeast coast of India",16.1905,81.1361,1712,"Jaffna","Sri Lanka",7.873,80.7717,1500,"pees",NA,"Morees",NA,NA,NA,NA,NA,NA,"Mid-range",5,6796.6,NA,NA,"VOC_7671","No color indicated","India","Sri Lanka"
"7672","VOC","2 ships: Lier, Susanna",1715,NA,"Southeast coast of India",16.1905,81.1361,1715,"Jaffna","Sri Lanka",7.873,80.7717,900,"pees",NA,"Morees",NA,NA,NA,NA,NA,NA,"Mid-range",5,4149.3,NA,NA,"VOC_7672","No color indicated","India","Sri Lanka"
"7673","VOC","1 ship: Dijkveld",1715,NA,"Southeast coast of India",16.1905,81.1361,1715,"Jaffna","Sri Lanka",7.873,80.7717,300,"pees",NA,"Morees",NA,NA,NA,NA,NA,NA,"Mid-range",5,1403.175,NA,NA,"VOC_7673","No color indicated","India","Sri Lanka"
"7674","VOC","1 ship: Mangiecole (phaar)",1713,"Nagapattinam","Southeast coast of India",16.1905,81.1361,1713,"Jaffna","Sri Lanka",7.873,80.7717,1200,"pees",NA,"Morees",NA,NA,NA,NA,NA,NA,"Mid-range",5,5522.025,NA,NA,"VOC_7674","No color indicated","India","Sri Lanka"
"7675","VOC","inlands vaartuig, 4, Susanna",1713,NA,"Southeast coast of India",16.1905,81.1361,1713,"Jaffna","Sri Lanka",7.873,80.7717,500,"pees",NA,"Morees",NA,NA,NA,NA,NA,NA,"Mid-range",5,2285.7,NA,NA,"VOC_7675","No color indicated","India","Sri Lanka"
"7676","VOC","1 ship: Mangiecole (phaar)",1713,"Nagapattinam","Southeast coast of India",16.1905,81.1361,1713,"Jaffna","Sri Lanka",7.873,80.7717,1300,"pees",NA,"Morees",NA,NA,NA,NA,NA,NA,"Mid-range",5,5913,NA,NA,"VOC_7676","No color indicated","India","Sri Lanka"
"7677","VOC","2 ships: Dijkveld, Jaffanapatnam",1713,"Nagapattinam","Southeast coast of India",16.1905,81.1361,1713,"Jaffna","Sri Lanka",7.873,80.7717,2300,"pees",NA,"Morees",NA,NA,NA,NA,NA,NA,"Mid-range",5,10386.925,NA,NA,"VOC_7677","No color indicated","India","Sri Lanka"
"7678","VOC","vaartuig, diverse",1712,"Nagapattinam","Southeast coast of India",16.1905,81.1361,1712,"Jaffna","Sri Lanka",7.873,80.7717,100,"pees",NA,"Morees",NA,NA,"bleached",NA,NA,NA,"Mid-range",9,828.775,NA,NA,"VOC_7678","No color indicated","India","Sri Lanka"
"7679","VOC","1 ship: Rosenburg",1715,"Nagapattinam","Southeast coast of India",16.1905,81.1361,1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,200,"pees",NA,"Morees",NA,NA,"bleached",NA,NA,NA,"Mid-range",5,872.575,NA,NA,"VOC_7679","No color indicated","India","Indonesia"
"7680","VOC","3 ships: Westhoven, Kiefhoek, Ijsselmonde",1711,NA,"Southeast coast of India",16.1905,81.1361,1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1300,"pees",NA,"Morees",NA,NA,"bleached",NA,NA,NA,"Mid-range",8,10014.275,NA,NA,"VOC_7680","No color indicated","India","Indonesia"
"7681","VOC","3 ships: Grimmestein, Doornik, Hoedekenskerke",1712,"Nagapattinam","Southeast coast of India",16.1905,81.1361,1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,3200,"pees",NA,"Morees",NA,NA,"bleached",NA,NA,NA,"Mid-range",6,18274.025,NA,NA,"VOC_7681","No color indicated","India","Indonesia"
"7682","VOC","2 ships: Ellemeet, Eikelenburg",1710,"Nagapattinam","Southeast coast of India",16.1905,81.1361,1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,5300,"pees",NA,"Morees",NA,NA,NA,NA,NA,NA,"Mid-range",6,26559,NA,NA,"VOC_7682","No color indicated","India","Indonesia"
"7683","VOC","2 ships: Hof van Ilpendam, Larique",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Ternate","Maluku, Indonesia",0.771,127.3695,3,"pees",NA,"Morees",NA,NA,NA,NA,NA,NA,"Mid-range",7,18.525,NA,NA,"VOC_7683","No color indicated","Indonesia","Indonesia"
"7684","VOC","1 ship: Beieren",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1710,"Semarang","Northeast coast of Java, Indonesia",-7.2651,112.745,20,"pees",NA,"Morees",NA,NA,NA,NA,NA,NA,"Expensive",14,263.5,NA,NA,"VOC_7684","No color indicated","Indonesia","Indonesia"
"7685","VOC","1 ship: Kijkuit",1712,"Cape of Good Hope","South Africa",-34.3568,18.4739,1712,"Texel","Netherlands",52.3679,4.9035,40,"pees",NA,"Morees",NA,NA,NA,NA,NA,NA,"Inexpensive",0,0,NA,NA,"VOC_7685","No color indicated","South Africa","Netherlands"
"7686","VOC","7 ships: Mijnden, den Berg, Beverwaart, Huis ter Boede, Ellemeet, Arendsduin, Duivenvoorde",1713,NA,"Sri Lanka",7.873,80.7717,1714,NA,"Netherlands",52.3679,4.9035,2400,"pees",NA,"Morees",NA,NA,NA,NA,NA,NA,"Inexpensive",0,0,NA,NA,"VOC_7686","No color indicated","Sri Lanka","Netherlands"
"7687","VOC","11 ships: Samson, Amazone, Ouwerkerk, Noorderkwartier, Hoedekenskerke, Rijssel, Gamron, Engewormer, Abbekerk, de Brug, Mossel",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1714,NA,"Netherlands",52.3679,4.9035,2400,"pees",NA,"Morees",NA,NA,NA,NA,NA,NA,"Inexpensive",0,0,NA,NA,"VOC_7687","No color indicated","Indonesia","Netherlands"
"7688","VOC","1 ship: Ouwerkerk",1711,"Enkhuizen","Netherlands",52.3679,4.9035,1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,37,"lb","yarn","Naaigaren",NA,NA,NA,NA,NA,NA,"Inexpensive",2,55.5,NA,NA,"VOC_7688","No color indicated","Netherlands","Indonesia"
"7689","VOC","1 ship: Wijnendaal",1710,"Delft","Netherlands",52.3679,4.9035,1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,25,"lb","yarn","Naaigaren",NA,NA,NA,NA,NA,NA,"Inexpensive",2,34.8,NA,NA,"VOC_7689","No color indicated","Netherlands","Indonesia"
"7690","VOC","1 ship: Generale Vrede",1710,"Amsterdam","Netherlands",52.3679,4.9035,1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,50,"lb","yarn","Naaigaren",NA,NA,NA,NA,NA,NA,"Inexpensive",2,55,NA,NA,"VOC_7690","No color indicated","Netherlands","Indonesia"
"7691","VOC","1 ship: Raadhuis van Enkhuizen",1710,"Enkhuizen","Netherlands",52.3679,4.9035,1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,25,"lb","yarn","Naaigaren",NA,NA,NA,NA,NA,NA,"Inexpensive",2,31.25,NA,NA,"VOC_7691","No color indicated","Netherlands","Indonesia"
"7692","VOC","4 ships: Popkensburg, Kasteel Batavia, Brug, Abbekerk",1713,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,NA,"-",NA,"Naaizijde",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"VOC_7692","No color indicated","Bangladesh","Indonesia"
"7693","VOC","1 ship: Neptunus",1711,"Pulicat","Southeast coast of India",16.1905,81.1361,1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,4,"pak",NA,"Negro Kleden",NA,NA,NA,NA,NA,NA,"Expensive",360,1436.1,NA,NA,"VOC_7693","No color indicated","India","Indonesia"
"7694","VOC","3 ships: Grimmestein, Doornik, Hoedekenskerke",1712,"Nagapattinam","Southeast coast of India",16.1905,81.1361,1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,320,"pees",NA,"Negro Kleden",NA,NA,NA,NA,NA,NA,"Inexpensive",3,715.4,NA,NA,"VOC_7694","No color indicated","India","Indonesia"
"7695","VOC","1 ship: Rosenburg",1715,"Nagapattinam","Southeast coast of India",16.1905,81.1361,1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,480,"pees",NA,"Negro Kleden",NA,NA,NA,NA,NA,NA,"Inexpensive",3,1102.9,NA,NA,"VOC_7695","No color indicated","India","Indonesia"
"7696","VOC","1 ship: Oosterstein",1713,"Nagapattinam","Southeast coast of India",16.1905,81.1361,1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,480,"pees",NA,"Negro Kleden",NA,NA,NA,NA,NA,NA,"Inexpensive",3,1044,NA,NA,"VOC_7696","No color indicated","India","Indonesia"
"7697","VOC","1 ship: Ham",1711,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1711,"Galle","Sri Lanka",7.873,80.7717,228,"pees",NA,"Nekjes",NA,NA,NA,NA,NA,NA,"Mid-range",6,1222.85,NA,NA,"VOC_7697","No color indicated","Bangladesh","Sri Lanka"
"7698","VOC","1 ship: Zandhorst",1710,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1710,"Galle","Sri Lanka",7.873,80.7717,228,"pees",NA,"Nekjes",NA,NA,NA,NA,NA,NA,"Mid-range",6,1222.825,NA,NA,"VOC_7698","No color indicated","Bangladesh","Sri Lanka"
"7699","VOC","1 ship: Raadhuis van Middelburg",1710,NA,"Sri Lanka",7.873,80.7717,1711,"Zeeland","Netherlands",52.3679,4.9035,228,"pees",NA,"Nekjes",NA,NA,NA,NA,NA,NA,"Mid-range",6,1222.825,NA,NA,"VOC_7699","No color indicated","Sri Lanka","Netherlands"
"7700","VOC","1 ship: Rijnenburg",1711,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1711,"Galle","Sri Lanka",7.873,80.7717,300,"pees",NA,"Nekjes",NA,NA,NA,NA,NA,NA,"Mid-range",6,1704.425,NA,NA,"VOC_7700","No color indicated","Bangladesh","Sri Lanka"
"7701","VOC","1 ship: Noorderkwartier",1711,"Galle","Sri Lanka",7.873,80.7717,1712,"Amsterdam","Netherlands",52.3679,4.9035,150,"pees",NA,"Nekjes",NA,NA,NA,NA,NA,NA,"Mid-range",6,852.2,NA,NA,"VOC_7701","No color indicated","Sri Lanka","Netherlands"
"7702","VOC","1 ship: Schellenberg",1711,"Galle","Sri Lanka",7.873,80.7717,1712,"Zeeland","Netherlands",52.3679,4.9035,150,"pees",NA,"Nekjes",NA,NA,NA,NA,NA,NA,"Mid-range",6,852.2,NA,NA,"VOC_7702","No color indicated","Sri Lanka","Netherlands"
"7703","VOC","1 ship: Raadhuis van Enkhuizen",1712,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1712,"Galle","Sri Lanka",7.873,80.7717,516,"pees",NA,"Nekjes",NA,NA,NA,NA,NA,NA,"Mid-range",6,2838.575,NA,NA,"VOC_7703","No color indicated","Bangladesh","Sri Lanka"
"7704","VOC","1 ship: Bentveld",1712,"Galle","Sri Lanka",7.873,80.7717,1713,"Amsterdam","Netherlands",52.3679,4.9035,256,"pees",NA,"Nekjes",NA,NA,NA,NA,NA,NA,"Mid-range",6,1427.025,NA,NA,"VOC_7704","No color indicated","Sri Lanka","Netherlands"
"7705","VOC","1 ship: Rijnestein",1712,"Galle","Sri Lanka",7.873,80.7717,1713,"Zeeland","Netherlands",52.3679,4.9035,260,"pees",NA,"Nekjes",NA,NA,NA,NA,NA,NA,"Mid-range",6,1411.575,NA,NA,"VOC_7705","No color indicated","Sri Lanka","Netherlands"
"7706","VOC","7 ships: Mijnden, den Berg, Beverwaart, Huis ter Boede, Ellemeet, Arendsduin, Duivenvoorde",1713,NA,"Sri Lanka",7.873,80.7717,1714,NA,"Netherlands",52.3679,4.9035,200,"pees",NA,"Nekjes",NA,NA,NA,NA,NA,NA,"Inexpensive",0,0,NA,NA,"VOC_7706","No color indicated","Sri Lanka","Netherlands"
"7707","VOC","11 ships: Samson, Amazone, Ouwerkerk, Noorderkwartier, Hoedekenskerke, Rijssel, Gamron, Engewormer, Abbekerk, de Brug, Mossel",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1714,NA,"Netherlands",52.3679,4.9035,200,"pees",NA,"Nekjes",NA,NA,NA,NA,NA,NA,"Inexpensive",0,0,NA,NA,"VOC_7707","No color indicated","Indonesia","Netherlands"
"7708","VOC","1 ship: Barneveld",1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Amsterdam","Netherlands",52.3679,4.9035,39,"pees",NA,"Neusdeuken",NA,NA,NA,NA,NA,NA,"Inexpensive",0,0,NA,NA,"VOC_7708","No color indicated","Indonesia","Netherlands"
"7709","VOC","1 ship: Lokhorst",1714,"Hugli-Chuchura","West Bengal, India",22.9274,88.3773,1714,"Galle","Sri Lanka",7.873,80.7717,296,"pees",NA,"Neusdeuken",NA,NA,NA,NA,NA,NA,"Inexpensive",1,143.85,NA,NA,"VOC_7709","No color indicated","India","Sri Lanka"
"7710","VOC","1 ship: Schellenberg",1714,"Hugli-Chuchura","West Bengal, India",22.9274,88.3773,1714,"Galle","Sri Lanka",7.873,80.7717,296,"pees",NA,"Neusdeuken",NA,NA,NA,NA,NA,NA,"Inexpensive",1,143.825,NA,NA,"VOC_7710","No color indicated","India","Sri Lanka"
"7711","VOC","1 ship: Wassenaar",1714,"Galle","Sri Lanka",7.873,80.7717,1715,"Amsterdam","Netherlands",52.3679,4.9035,296,"pees",NA,"Neusdeuken",NA,NA,NA,NA,NA,NA,"Inexpensive",1,143.825,NA,NA,"VOC_7711","No color indicated","Sri Lanka","Netherlands"
"7712","VOC","1 ship: Noordbeek",1714,"Galle","Sri Lanka",7.873,80.7717,1715,"Amsterdam","Netherlands",52.3679,4.9035,296,"pees",NA,"Neusdeuken",NA,NA,NA,NA,NA,NA,"Inexpensive",1,143.85,NA,NA,"VOC_7712","No color indicated","Sri Lanka","Netherlands"
"7713","VOC","2 ships: Vrijburg, Nederhoven",1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1714,NA,"Netherlands",52.3679,4.9035,27,"pees",NA,"Neusdeuken",NA,NA,"painted",NA,NA,NA,"Inexpensive",0,0,NA,NA,"VOC_7713","No color indicated","Indonesia","Netherlands"
"7714","VOC","1 ship: Bentveld",1710,NA,"Sri Lanka",7.873,80.7717,1711,"Amsterdam","Netherlands",52.3679,4.9035,3000,"pees",NA,"Neusdeuken",NA,NA,"painted",NA,NA,NA,"Inexpensive",1,1950.975,NA,NA,"VOC_7714","No color indicated","Sri Lanka","Netherlands"
"7715","VOC","1 ship: Raadhuis van Middelburg",1710,NA,"Sri Lanka",7.873,80.7717,1711,"Zeeland","Netherlands",52.3679,4.9035,1500,"pees",NA,"Neusdeuken",NA,NA,"painted",NA,NA,NA,"Inexpensive",1,975.525,NA,NA,"VOC_7715","No color indicated","Sri Lanka","Netherlands"
"7716","VOC","1 ship: Prins Eugenius",1711,"Galle","Sri Lanka",7.873,80.7717,1712,"Amsterdam","Netherlands",52.3679,4.9035,3000,"pees",NA,"Neusdeuken",NA,NA,"painted",NA,NA,NA,"Inexpensive",1,1951.025,NA,NA,"VOC_7716","No color indicated","Sri Lanka","Netherlands"
"7717","VOC","1 ship: Berg",1711,"Galle","Sri Lanka",7.873,80.7717,1712,"Amsterdam","Netherlands",52.3679,4.9035,3000,"pees",NA,"Neusdeuken",NA,NA,"painted",NA,NA,NA,"Inexpensive",1,1950.325,NA,NA,"VOC_7717","No color indicated","Sri Lanka","Netherlands"
"7718","VOC","1 ship: Noorderkwartier",1711,"Galle","Sri Lanka",7.873,80.7717,1712,"Amsterdam","Netherlands",52.3679,4.9035,1500,"pees",NA,"Neusdeuken",NA,NA,"painted",NA,NA,NA,"Inexpensive",1,975.175,NA,NA,"VOC_7718","No color indicated","Sri Lanka","Netherlands"
"7719","VOC","1 ship: Wassenaar",1714,"Galle","Sri Lanka",7.873,80.7717,1715,"Amsterdam","Netherlands",52.3679,4.9035,1500,"pees",NA,"Neusdeuken",NA,NA,"painted",NA,NA,NA,"Inexpensive",1,978.7,NA,NA,"VOC_7719","No color indicated","Sri Lanka","Netherlands"
"7720","VOC","1 ship: Noordbeek",1714,"Galle","Sri Lanka",7.873,80.7717,1715,"Amsterdam","Netherlands",52.3679,4.9035,3000,"pees",NA,"Neusdeuken",NA,NA,"painted",NA,NA,NA,"Inexpensive",1,2615.525,NA,NA,"VOC_7720","No color indicated","Sri Lanka","Netherlands"
"7721","VOC","1 ship: Bentveld",1714,"Galle","Sri Lanka",7.873,80.7717,1715,"Amsterdam","Netherlands",52.3679,4.9035,1500,"pees",NA,"Neusdeuken",NA,NA,"painted",NA,NA,NA,"Inexpensive",1,978.7,NA,NA,"VOC_7721","No color indicated","Sri Lanka","Netherlands"
"7722","VOC","1 ship: Zuiderbeek",1714,"Galle","Sri Lanka",7.873,80.7717,1715,"Amsterdam","Netherlands",52.3679,4.9035,3000,"pees",NA,"Neusdeuken",NA,NA,"painted",NA,NA,NA,"Inexpensive",1,2615.525,NA,NA,"VOC_7722","No color indicated","Sri Lanka","Netherlands"
"7723","VOC","1 ship: Schellenberg",1714,"Galle","Sri Lanka",7.873,80.7717,1715,"Zeeland","Netherlands",52.3679,4.9035,1500,"pees",NA,"Neusdeuken",NA,NA,"painted",NA,NA,NA,"Inexpensive",1,978.675,NA,NA,"VOC_7723","No color indicated","Sri Lanka","Netherlands"
"7724","VOC","1 ship: Bentveld",1712,"Galle","Sri Lanka",7.873,80.7717,1713,"Amsterdam","Netherlands",52.3679,4.9035,3000,"pees",NA,"Neusdeuken",NA,NA,"painted",NA,NA,NA,"Inexpensive",1,1951.55,NA,NA,"VOC_7724","No color indicated","Sri Lanka","Netherlands"
"7725","VOC","1 ship: Raadhuis van Enkuizen",1712,"Galle","Sri Lanka",7.873,80.7717,1713,"Amsterdam","Netherlands",52.3679,4.9035,1500,"pees",NA,"Neusdeuken",NA,NA,"painted",NA,NA,NA,"Inexpensive",1,975.775,NA,NA,"VOC_7725","No color indicated","Sri Lanka","Netherlands"
"7726","VOC","1 ship: Vaderland Getrouw",1712,"Galle","Sri Lanka",7.873,80.7717,1713,"Zeeland","Netherlands",52.3679,4.9035,3000,"pees",NA,"Neusdeuken",NA,NA,"painted",NA,NA,NA,"Inexpensive",1,1951.525,NA,NA,"VOC_7726","No color indicated","Sri Lanka","Netherlands"
"7727","VOC","7 ships: Mijnden, den Berg, Beverwaart, Huis ter Boede, Ellemeet, Arendsduin, Duivenvoorde",1713,NA,"Sri Lanka",7.873,80.7717,1714,NA,"Netherlands",52.3679,4.9035,6750,"pees",NA,"Neusdeuken",NA,NA,"painted",NA,NA,NA,"Inexpensive",0,0,NA,NA,"VOC_7727","No color indicated","Sri Lanka","Netherlands"
"7728","VOC","11 ships: Samson, Amazone, Ouwerkerk, Noorderkwartier, Hoedekenskerke, Rijssel, Gamron, Engewormer, Abbekerk, de Brug, Mossel",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1714,NA,"Netherlands",52.3679,4.9035,6750,"pees",NA,"Neusdeuken",NA,NA,"painted",NA,NA,NA,"Inexpensive",0,0,NA,NA,"VOC_7728","No color indicated","Indonesia","Netherlands"
"7729","VOC","11 ships: Samson, Amazone, Ouwerkerk, Noorderkwartier, Hoedekenskerke, Rijssel, Gamron, Engewormer, Abbekerk, de Brug, Mossel",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1714,NA,"Netherlands",52.3679,4.9035,2840,"pees",NA,"Nickanees",NA,NA,NA,NA,NA,NA,"Inexpensive",0,0,NA,NA,"VOC_7729","No color indicated","Indonesia","Netherlands"
"7730","VOC","1 ship: Huis te Loo",1711,"Surat","Northwest India",21.1702,72.831,1711,"Kochi","Malabar, Southwest coast of India",10,76.25,2400,"pees",NA,"Nickanees",NA,NA,NA,NA,NA,NA,"Inexpensive",2,4673.75,NA,NA,"VOC_7730","No color indicated","India","India"
"7731","VOC","1 ship: Unie",1715,"Surat","Northwest India",21.1702,72.831,1715,"Kochi","Malabar, Southwest coast of India",10,76.25,1200,"pees",NA,"Nickanees",NA,NA,NA,NA,NA,NA,"Mid-range",4,3756.875,NA,NA,"VOC_7731","No color indicated","India","India"
"7732","VOC","1 ship: Unie",1715,"Surat","Northwest India",21.1702,72.831,1715,"Kochi","Malabar, Southwest coast of India",10,76.25,600,"pees",NA,"Nickanees",NA,NA,NA,NA,NA,NA,"Inexpensive",3,1240.65,NA,NA,"VOC_7732","No color indicated","India","India"
"7733","VOC","2 ships: 't Ghijn, Horstendaal",1713,"Surat","Northwest India",21.1702,72.831,1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,6600,"pees",NA,"Nickanees",NA,NA,NA,NA,NA,NA,"Inexpensive",3,13255.75,NA,NA,"VOC_7733","No color indicated","India","Indonesia"
"7734","VOC","1 ship: Donkervliet",1713,"Surat","Northwest India",21.1702,72.831,1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,2840,"pees",NA,"Nickanees",NA,NA,NA,NA,NA,NA,"Inexpensive",3,6987.4,NA,NA,"VOC_7734","No color indicated","India","Indonesia"
"7735","VOC","3 ships: Ijsselmonde, Gelukkig Uur, Langerak",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,"Padang","Sumatra, Indonesia",-0.947,100.4171,600,"pees",NA,"Nickanees",NA,NA,NA,NA,NA,NA,"Inexpensive",3,1214.25,NA,NA,"VOC_7735","No color indicated","Indonesia","Indonesia"
"7736","VOC","1 ship: Hoefijzer",1713,NA,"Malabar, Southwest coast of India",10,76.25,1713,"Colombo","Sri Lanka",7.873,80.7717,4320,"pees",NA,"Nickanees",NA,NA,NA,NA,NA,NA,"Inexpensive",2,8446.075,NA,NA,"VOC_7736","No color indicated","India","Sri Lanka"
"7737","VOC","3 ships: Karthago, Huis te Loo, Amazone",1711,"Surat","Northwest India",21.1702,72.831,1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,13200,"pees",NA,"Nickanees",NA,NA,NA,NA,NA,NA,"Inexpensive",3,29107.925,NA,NA,"VOC_7737","No color indicated","India","Indonesia"
"7738","VOC","1 ship: Koning Karel de Derde",1715,NA,"Malabar, Southwest coast of India",10,76.25,1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,3600,"pees",NA,"Nickanees",NA,NA,NA,NA,NA,NA,"Inexpensive",3,9434.225,NA,NA,"VOC_7738","No color indicated","India","Indonesia"
"7739","VOC","3 ships: 't Ghijn, Donau, Rijssel",1712,"Surat","Northwest India",21.1702,72.831,1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,7120,"pees",NA,"Nickanees",NA,NA,NA,NA,NA,NA,"Inexpensive",3,16756.275,NA,NA,"VOC_7739","No color indicated","India","Indonesia"
"7740","VOC","1 ship: Generale Vrede",1711,"Nagapattinam","Southeast coast of India",16.1905,81.1361,1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1300,"pees",NA,"Otisaal",NA,NA,"bleached",NA,NA,NA,"Mid-range",9,11468,NA,NA,"VOC_7740","No color indicated","India","Indonesia"
"7741","VOC","1 ship: Neptunus",1711,"Pulicat","Southeast coast of India",16.1905,81.1361,1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,26,"pak",NA,"Otisaal",NA,NA,"bleached",NA,NA,NA,"Expensive",906,23531.375,NA,NA,"VOC_7741","No color indicated","India","Indonesia"
"7742","VOC","1 ship: Donau",1715,"Pulicat","Southeast coast of India",16.1905,81.1361,1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,600,"pees",NA,"Otisaal",NA,NA,"bleached",NA,NA,NA,"Mid-range",8,4740.975,NA,NA,"VOC_7742","No color indicated","India","Indonesia"
"7743","VOC","1 ship: Noordbeek",1713,"Nagapattinam","Southeast coast of India",16.1905,81.1361,1713,"Colombo","Sri Lanka",7.873,80.7717,800,"pees",NA,"Otisaal",NA,NA,"bleached",NA,NA,NA,"Mid-range",8,6015.875,NA,NA,"VOC_7743","No color indicated","India","Sri Lanka"
"7744","VOC","1 ship: Oosterstein",1713,"Nagapattinam","Southeast coast of India",16.1905,81.1361,1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1200,"pees",NA,"Otisaal",NA,NA,"bleached",NA,NA,NA,"Mid-range",9,10512,NA,NA,"VOC_7744","No color indicated","India","Indonesia"
"7745","VOC","1 ship: Beverwijk",1713,"Pulicat","Southeast coast of India",16.1905,81.1361,1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,7,"pak",NA,"Otisaal",NA,NA,"bleached",NA,NA,NA,"Expensive",772,5400.8,NA,NA,"VOC_7745","No color indicated","India","Indonesia"
"7746","VOC","1 ship: Vaderland Getrouw",1715,"Nagapattinam","Southeast coast of India",16.1905,81.1361,1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,80,"lb","yarn","Pakgaren",NA,NA,NA,NA,NA,NA,"Inexpensive",1,24,NA,NA,"VOC_7746","No color indicated","India","Indonesia"
"7747","VOC","1 ship: Donau",1715,"Pulicat","Southeast coast of India",16.1905,81.1361,1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,118,"lb","yarn","Pakgaren",NA,NA,NA,NA,NA,NA,"Inexpensive",1,44.25,NA,NA,"VOC_7747","No color indicated","India","Indonesia"
"7748","VOC","1 ship: Standvastigheid",1715,"Nagapattinam","Southeast coast of India",16.1905,81.1361,1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,298,"lb","yarn","Pakgaren",NA,NA,NA,NA,NA,NA,"Inexpensive",1,89.55,NA,NA,"VOC_7748","No color indicated","India","Indonesia"
"7749","VOC","1 ship: Generale Vrede",1711,"Nagapattinam","Southeast coast of India",16.1905,81.1361,1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,199,"lb","yarn","Pakgaren",NA,NA,NA,NA,NA,NA,"Inexpensive",1,54.7,NA,NA,"VOC_7749","No color indicated","India","Indonesia"
"7750","VOC","1 ship: Schellenberg",1711,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1711,"Galle","Sri Lanka",7.873,80.7717,500,"lb","yarn","Pakgaren",NA,NA,NA,NA,NA,NA,"Inexpensive",1,150,NA,NA,"VOC_7750","No color indicated","Bangladesh","Sri Lanka"
"7751","VOC","1 ship: Rijnenburg",1711,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1711,"Galle","Sri Lanka",7.873,80.7717,500,"lb","yarn","Pakgaren",NA,NA,NA,NA,NA,NA,"Inexpensive",1,150,NA,NA,"VOC_7751","No color indicated","Bangladesh","Sri Lanka"
