"","X1","company","means_of_exchange","orig_yr","orig_loc_port_modern","orig_loc_region_modern","orig_loc_lat","orig_loc_long","dest_yr","dest_loc_port","dest_loc_region","dest_loc_lat","dest_loc_long","textile_quantity","textile_unit","textile_category","textile_name","textile_color_arch","textile_pattern_arch","textile_process_arch","textile_fiber_arch","textile_geography_arch","textile_quality_arch","textile_quality_inferred","value_per_piece","deb_dec","quant_ells","units_ells"
"8425",8425,"VOC","2 ships: Huis ter Duine, Nederhoven",1711,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,36607,"lb","fiber (unprocessed)","silk",NA,NA,NA,"silk",NA,NA,"Mid-range",4.58475291610894,167834.05,NA,NA
"8426",8426,"VOC","1 ship: Vaderland Getrouw",1712,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,8295,"lb","fiber (unprocessed)","silk",NA,NA,NA,"silk",NA,NA,"Mid-range",4.2200452079566,35005.275,NA,NA
"8427",8427,"VOC","4 ships: Karthago, Donkervliet, Overnes, Bon",1712,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,58251,"lb","fiber (unprocessed)","silk",NA,NA,NA,"silk",NA,NA,"Mid-range",4.89035080942816,284867.825,NA,NA
"8428",8428,"VOC","1 ship: Bennebroek",1712,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,7024,"lb","fiber (unprocessed)","silk",NA,NA,NA,"silk",NA,NA,"Mid-range",4.65778046697039,32716.25,NA,NA
"8429",8429,"VOC","1 ship: Duivenvoorde",1712,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,14530,"lb","fiber (unprocessed)","silk",NA,NA,NA,"silk",NA,NA,"Mid-range",4.45268754301445,64697.55,NA,NA
"8430",8430,"VOC","1 ship: Schonewal",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,"Zeeland","Netherlands",52.3679,4.9035,3000,"lb","fiber (unprocessed)","silk",NA,NA,NA,"silk",NA,NA,"Mid-range",4.7434,14230.2,NA,NA
"8431",8431,"VOC","3 ships: Huis ter Duine, Bredenhof, Duivenvoorde",1712,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,72763,"lb","fiber (unprocessed)","silk",NA,NA,NA,"silk",NA,NA,"Mid-range",4.29205399722386,312302.725,NA,NA
"8432",8432,"VOC","4 ships: Popkensburg, Kasteel Batavia, Brug, Abbekerk",1713,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,29199,"lb","fiber (unprocessed)","silk",NA,NA,NA,"silk",NA,NA,"Inexpensive",3.74421127435871,109327.225,NA,NA
"8433",8433,"VOC","1 ship: Zuiderbeek",1713,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,12249,"lb","fiber (unprocessed)","silk",NA,NA,NA,"silk",NA,NA,"Inexpensive",3.8973467221814,47738.6,NA,NA
"8434",8434,"VOC","1 ship: Overnes",1713,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,7155,"lb","fiber (unprocessed)","silk",NA,NA,NA,"silk",NA,NA,"Mid-range",4.16866177498253,29826.775,NA,NA
"8435",8435,"VOC","1 ship: Rijssel",1713,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,11295,"lb","fiber (unprocessed)","silk",NA,NA,NA,"silk",NA,NA,"Inexpensive",3.86108897742364,43611,NA,NA
"8436",8436,"VOC","1 ship: Ouwerkerk",1713,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,6527,"lb","fiber (unprocessed)","silk",NA,NA,NA,"silk",NA,NA,"Mid-range",4.04416270874828,26396.25,NA,NA
"8437",8437,"VOC","1 ship: Bogaard",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1713,NA,"West Timor, Indonesia",-10.1771,123.607,NA,"-","fiber (unprocessed)","silk",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"8438",8438,"VOC","1 ship: Vaderland Getrouw",1712,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,4370,"lb","fiber (unprocessed)","silk",NA,NA,NA,"tussur silk",NA,NA,"Inexpensive",2.96676201372998,12964.75,NA,NA
"8439",8439,"VOC","1 ship: Huis ter Leede",1711,"Cape of Good Hope","South Africa",-34.3568,18.4739,1711,"Texel","Netherlands",52.3679,4.9035,1347,"lb","fiber (unprocessed)","silk",NA,NA,NA,NA,NA,NA,"Inexpensive",0,0,NA,NA
"8440",8440,"VOC","1 ship: Kijkuit",1712,"Cape of Good Hope","South Africa",-34.3568,18.4739,1712,"Texel","Netherlands",52.3679,4.9035,151,"lb","fiber (unprocessed)","silk",NA,NA,NA,NA,NA,NA,"Inexpensive",0,0,NA,NA
"8441",8441,"VOC","2 ships: 't Ghijn, Horstendaal",1713,"Surat","Northwest India",21.1702,72.831,1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,13,"pees",NA,"sjaal",NA,NA,NA,NA,NA,NA,"Expensive",75,975,NA,NA
"8442",8442,"VOC","2 ships: 't Ghijn, Horstendaal",1713,"Surat","Northwest India",21.1702,72.831,1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,6,"pees",NA,"sjaalkoord",NA,NA,NA,NA,NA,NA,"Expensive",15,90,NA,NA
"8443",8443,"VOC","2 ships: 't Ghijn, Horstendaal",1713,"Surat","Northwest India",21.1702,72.831,1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,31,"pees",NA,"sjaalstof",NA,NA,NA,NA,NA,NA,"Expensive",36.2903225806452,1125,NA,NA
"8444",8444,"VOC","1 ship: Nieuwburg (Huis te)",1711,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1600,"pees",NA,"sjeklassen",NA,NA,NA,NA,NA,NA,"Expensive",10.18515625,16296.25,NA,NA
"8445",8445,"VOC","4 ships: Karthago, Donkervliet, Overnes, Bon",1712,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,900,"pees",NA,"sjeklassen",NA,NA,NA,NA,NA,NA,"Mid-range",8.78822222222222,7909.4,NA,NA
"8446",8446,"VOC","4 ships: Vrijburg, Karthago, Mossel, Lokhorst",1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1712,NA,"Iran",27.1832,56.2666,2500,"pees",NA,"sjeklassen",NA,NA,NA,NA,NA,NA,"Mid-range",9.86927,24673.175,NA,NA
"8447",8447,"VOC","1 ship: Ouwerkerk",1713,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,600,"pees",NA,"sjeklassen",NA,NA,NA,NA,NA,NA,"Expensive",12.6021666666667,7561.3,NA,NA
"8448",8448,"VOC","3 ships: Schonewal, Wateringen, Haringtuin",1714,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1900,"pees",NA,"sjeklassen",NA,NA,NA,NA,NA,NA,"Expensive",12.4003289473684,23560.625,NA,NA
"8449",8449,"VOC","1 ship: Naters",1715,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,500,"pees",NA,"sjeklassen",NA,NA,NA,NA,NA,NA,"Expensive",12.62035,6310.175,NA,NA
"8450",8450,"VOC","2 ships: Ganzenhoef (fluitschip), Strijkebolle",1715,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1715,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,400,"pees",NA,"sjeklassen",NA,NA,NA,NA,NA,NA,"Expensive",11.980875,4792.35,NA,NA
"8451",8451,"VOC","1 ship: Ham",1711,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1711,"Galle","Sri Lanka",7.873,80.7717,740,"pees",NA,"sjoucouriassen",NA,NA,NA,NA,NA,NA,"Mid-range",5.90344594594595,4368.55,NA,NA
"8452",8452,"VOC","1 ship: Zandhorst",1710,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1710,"Galle","Sri Lanka",7.873,80.7717,740,"pees",NA,"sjoucouriassen",NA,NA,NA,NA,NA,NA,"Mid-range",5.90347972972973,4368.575,NA,NA
"8453",8453,"VOC","1 ship: Bentveld",1710,NA,"Sri Lanka",7.873,80.7717,1711,"Amsterdam","Netherlands",52.3679,4.9035,296,"pees",NA,"sjoucouriassen",NA,NA,NA,NA,NA,NA,"Mid-range",5.90346283783784,1747.425,NA,NA
"8454",8454,"VOC","1 ship: Beverwijk",1710,NA,"Sri Lanka",7.873,80.7717,1711,"Amsterdam","Netherlands",52.3679,4.9035,444,"pees",NA,"sjoucouriassen",NA,NA,NA,NA,NA,NA,"Mid-range",5.90349099099099,2621.15,NA,NA
"8455",8455,"VOC","1 ship: Raadhuis van Middelburg",1710,NA,"Sri Lanka",7.873,80.7717,1711,"Zeeland","Netherlands",52.3679,4.9035,296,"pees",NA,"sjoucouriassen",NA,NA,NA,NA,NA,NA,"Mid-range",5.90346283783784,1747.425,NA,NA
"8456",8456,"VOC","1 ship: Schellenberg",1711,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1711,"Galle","Sri Lanka",7.873,80.7717,750,"pees",NA,"sjoucouriassen",NA,NA,NA,NA,NA,NA,"Mid-range",6.13936666666667,4604.525,NA,NA
"8457",8457,"VOC","1 ship: Rijnenburg",1711,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1711,"Galle","Sri Lanka",7.873,80.7717,750,"pees",NA,"sjoucouriassen",NA,NA,NA,NA,NA,NA,"Mid-range",6.13936666666667,4604.525,NA,NA
"8458",8458,"VOC","1 ship: Wateringen",1712,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1712,"Galle","Sri Lanka",7.873,80.7717,450,"pees",NA,"sjoucouriassen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8459",8459,"VOC","1 ship: Prins Eugenius",1711,"Galle","Sri Lanka",7.873,80.7717,1712,"Amsterdam","Netherlands",52.3679,4.9035,450,"pees",NA,"sjoucouriassen",NA,NA,NA,NA,NA,NA,"Mid-range",6.13938888888889,2762.725,NA,NA
"8460",8460,"VOC","1 ship: Berg",1711,"Galle","Sri Lanka",7.873,80.7717,1712,"Amsterdam","Netherlands",52.3679,4.9035,300,"pees",NA,"sjoucouriassen",NA,NA,NA,NA,NA,NA,"Mid-range",6.13941666666667,1841.825,NA,NA
"8461",8461,"VOC","1 ship: Noorderkwartier",1711,"Galle","Sri Lanka",7.873,80.7717,1712,"Amsterdam","Netherlands",52.3679,4.9035,300,"pees",NA,"sjoucouriassen",NA,NA,NA,NA,NA,NA,"Mid-range",6.13933333333333,1841.8,NA,NA
"8462",8462,"VOC","1 ship: Rijnenberg",1711,"Galle","Sri Lanka",7.873,80.7717,1712,"Amsterdam","Netherlands",52.3679,4.9035,300,"pees",NA,"sjoucouriassen",NA,NA,NA,NA,NA,NA,"Mid-range",6.13933333333333,1841.8,NA,NA
"8463",8463,"VOC","1 ship: Schellenberg",1711,"Galle","Sri Lanka",7.873,80.7717,1712,"Zeeland","Netherlands",52.3679,4.9035,300,"pees",NA,"sjoucouriassen",NA,NA,NA,NA,NA,NA,"Mid-range",6.13933333333333,1841.8,NA,NA
"8464",8464,"VOC","1 ship: Ganzenhoef (fluitschip)",1711,"Galle","Sri Lanka",7.873,80.7717,1712,"Zeeland","Netherlands",52.3679,4.9035,150,"pees",NA,"sjoucouriassen",NA,NA,NA,NA,NA,NA,"Mid-range",6.13933333333333,920.9,NA,NA
"8465",8465,"VOC","1 ship: Engewormer",1711,"Galle","Sri Lanka",7.873,80.7717,1712,"Zeeland","Netherlands",52.3679,4.9035,150,"pees",NA,"sjoucouriassen",NA,NA,NA,NA,NA,NA,"Mid-range",6.13933333333333,920.9,NA,NA
"8466",8466,"VOC","1 ship: Rijnestein",1712,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1712,"Galle","Sri Lanka",7.873,80.7717,450,"pees",NA,"sjoucouriassen",NA,NA,NA,NA,NA,NA,"Mid-range",6.04488888888889,2720.2,NA,NA
"8467",8467,"VOC","1 ship: Raadhuis van Enkhuizen",1712,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1712,"Galle","Sri Lanka",7.873,80.7717,450,"pees",NA,"sjoucouriassen",NA,NA,NA,NA,NA,NA,"Mid-range",6.04494444444444,2720.225,NA,NA
"8468",8468,"VOC","1 ship: Bentveld",1712,"Galle","Sri Lanka",7.873,80.7717,1713,"Amsterdam","Netherlands",52.3679,4.9035,150,"pees",NA,"sjoucouriassen",NA,NA,NA,NA,NA,NA,"Mid-range",6.04483333333333,906.725,NA,NA
"8469",8469,"VOC","1 ship: Raadhuis van Enkuizen",1712,"Galle","Sri Lanka",7.873,80.7717,1713,"Amsterdam","Netherlands",52.3679,4.9035,150,"pees",NA,"sjoucouriassen",NA,NA,NA,NA,NA,NA,"Mid-range",6.04483333333333,906.725,NA,NA
"8470",8470,"VOC","1 ship: Vaderland Getrouw",1712,"Galle","Sri Lanka",7.873,80.7717,1713,"Zeeland","Netherlands",52.3679,4.9035,150,"pees",NA,"sjoucouriassen",NA,NA,NA,NA,NA,NA,"Mid-range",6.045,906.75,NA,NA
"8471",8471,"VOC","1 ship: Rijnestein",1712,"Galle","Sri Lanka",7.873,80.7717,1713,"Zeeland","Netherlands",52.3679,4.9035,150,"pees",NA,"sjoucouriassen",NA,NA,NA,NA,NA,NA,"Mid-range",6.04483333333333,906.725,NA,NA
"8472",8472,"VOC","1 ship: Lokhorst",1714,"Hugli-Chuchura","West Bengal, India",22.9274,88.3773,1714,"Galle","Sri Lanka",7.873,80.7717,450,"pees",NA,"sjoucouriassen",NA,NA,NA,NA,NA,NA,"Mid-range",6.2465,2810.925,NA,NA
"8473",8473,"VOC","1 ship: Schellenberg",1714,"Hugli-Chuchura","West Bengal, India",22.9274,88.3773,1714,"Galle","Sri Lanka",7.873,80.7717,450,"pees",NA,"sjoucouriassen",NA,NA,NA,NA,NA,NA,"Mid-range",6.2465,2810.925,NA,NA
"8474",8474,"VOC","1 ship: Wassenaar",1714,"Galle","Sri Lanka",7.873,80.7717,1715,"Amsterdam","Netherlands",52.3679,4.9035,150,"pees",NA,"sjoucouriassen",NA,NA,NA,NA,NA,NA,"Mid-range",6.2465,936.975,NA,NA
"8475",8475,"VOC","1 ship: Noordbeek",1714,"Galle","Sri Lanka",7.873,80.7717,1715,"Amsterdam","Netherlands",52.3679,4.9035,150,"pees",NA,"sjoucouriassen",NA,NA,NA,NA,NA,NA,"Mid-range",6.2465,936.975,NA,NA
"8476",8476,"VOC","1 ship: Bentveld",1714,"Galle","Sri Lanka",7.873,80.7717,1715,"Amsterdam","Netherlands",52.3679,4.9035,300,"pees",NA,"sjoucouriassen",NA,NA,NA,NA,NA,NA,"Mid-range",6.2465,1873.95,NA,NA
"8477",8477,"VOC","1 ship: Lokhorst",1714,"Galle","Sri Lanka",7.873,80.7717,1715,"Zeeland","Netherlands",52.3679,4.9035,150,"pees",NA,"sjoucouriassen",NA,NA,NA,NA,NA,NA,"Mid-range",6.2465,936.975,NA,NA
"8478",8478,"VOC","1 ship: Schellenberg",1714,"Galle","Sri Lanka",7.873,80.7717,1715,"Zeeland","Netherlands",52.3679,4.9035,150,"pees",NA,"sjoucouriassen",NA,NA,NA,NA,NA,NA,"Mid-range",6.2465,936.975,NA,NA
"8479",8479,"VOC","7 ships: Mijnden, den Berg, Beverwaart, Huis ter Boede, Ellemeet, Arendsduin, Duivenvoorde",1713,NA,"Sri Lanka",7.873,80.7717,1714,NA,"Netherlands",52.3679,4.9035,2100,"pees",NA,"sjoucouriassen",NA,NA,NA,NA,NA,NA,"Inexpensive",0,0,NA,NA
"8480",8480,"VOC","3 ships: Huis te Rozenburg, Haak, Taxisboom",1710,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1520,"pees",NA,"soesjes",NA,NA,NA,NA,NA,NA,"Expensive",13.9721217105263,21237.625,NA,NA
"8481",8481,"VOC","3 ships: Arendsduin, Veenhuizen, Oegstgeest",1710,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,2080,"pees",NA,"soesjes",NA,NA,NA,NA,NA,NA,"Expensive",14.8970552884615,30985.875,NA,NA
"8482",8482,"VOC","1 ship: Ham",1711,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1711,"Galle","Sri Lanka",7.873,80.7717,960,"pees",NA,"soesjes",NA,NA,NA,NA,NA,NA,"Expensive",13.464765625,12926.175,NA,NA
"8483",8483,"VOC","1 ship: Ham",1711,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1711,"Galle","Sri Lanka",7.873,80.7717,880,"pees",NA,"soesjes",NA,NA,NA,NA,NA,NA,"Expensive",13.5347159090909,11910.55,NA,NA
"8484",8484,"VOC","1 ship: Bentveld",1710,NA,"Sri Lanka",7.873,80.7717,1711,"Amsterdam","Netherlands",52.3679,4.9035,400,"pees",NA,"soesjes",NA,NA,NA,NA,NA,NA,"Expensive",13.6293125,5451.725,NA,NA
"8485",8485,"VOC","1 ship: Beverwijk",1710,NA,"Sri Lanka",7.873,80.7717,1711,"Amsterdam","Netherlands",52.3679,4.9035,400,"pees",NA,"soesjes",NA,NA,NA,NA,NA,NA,"Expensive",13.7924375,5516.975,NA,NA
"8486",8486,"VOC","1 ship: Raadhuis van Middelburg",1710,NA,"Sri Lanka",7.873,80.7717,1711,"Zeeland","Netherlands",52.3679,4.9035,400,"pees",NA,"soesjes",NA,NA,NA,NA,NA,NA,"Expensive",13.5905,5436.2,NA,NA
"8487",8487,"VOC","2 ships: Huis ter Duine, Nederhoven",1711,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1200,"pees",NA,"soesjes",NA,NA,NA,NA,NA,NA,"Expensive",12.2049791666667,14645.975,NA,NA
"8488",8488,"VOC","1 ship: Vaderland Getrouw",1712,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,480,"pees",NA,"soesjes",NA,NA,NA,NA,NA,NA,"Expensive",11.6072395833333,5571.475,NA,NA
"8489",8489,"VOC","1 ship: Schellenberg",1711,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1711,"Galle","Sri Lanka",7.873,80.7717,880,"pees",NA,"soesjes",NA,NA,NA,NA,NA,NA,"Expensive",13.3702272727273,11765.8,NA,NA
"8490",8490,"VOC","1 ship: Rijnenburg",1711,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1711,"Galle","Sri Lanka",7.873,80.7717,880,"pees",NA,"soesjes",NA,NA,NA,NA,NA,NA,"Expensive",10.94375,9630.5,NA,NA
"8491",8491,"VOC","1 ship: Prins Eugenius",1711,"Galle","Sri Lanka",7.873,80.7717,1712,"Amsterdam","Netherlands",52.3679,4.9035,400,"pees",NA,"soesjes",NA,NA,NA,NA,NA,NA,"Expensive",10.94375,4377.5,NA,NA
"8492",8492,"VOC","1 ship: Berg",1711,"Galle","Sri Lanka",7.873,80.7717,1712,"Amsterdam","Netherlands",52.3679,4.9035,400,"pees",NA,"soesjes",NA,NA,NA,NA,NA,NA,"Expensive",13.406625,5362.65,NA,NA
"8493",8493,"VOC","1 ship: Noorderkwartier",1711,"Galle","Sri Lanka",7.873,80.7717,1712,"Amsterdam","Netherlands",52.3679,4.9035,240,"pees",NA,"soesjes",NA,NA,NA,NA,NA,NA,"Expensive",11.3559375,2725.425,NA,NA
"8494",8494,"VOC","1 ship: Rijnenberg",1711,"Galle","Sri Lanka",7.873,80.7717,1712,"Amsterdam","Netherlands",52.3679,4.9035,160,"pees",NA,"soesjes",NA,NA,NA,NA,NA,NA,"Expensive",12.87609375,2060.175,NA,NA
"8495",8495,"VOC","1 ship: Schellenberg",1711,"Galle","Sri Lanka",7.873,80.7717,1712,"Zeeland","Netherlands",52.3679,4.9035,160,"pees",NA,"soesjes",NA,NA,NA,NA,NA,NA,"Expensive",14.035625,2245.7,NA,NA
"8496",8496,"VOC","1 ship: Ganzenhoef (fluitschip)",1711,"Galle","Sri Lanka",7.873,80.7717,1712,"Zeeland","Netherlands",52.3679,4.9035,160,"pees",NA,"soesjes",NA,NA,NA,NA,NA,NA,"Expensive",12.4896875,1998.35,NA,NA
"8497",8497,"VOC","1 ship: Engewormer",1711,"Galle","Sri Lanka",7.873,80.7717,1712,"Zeeland","Netherlands",52.3679,4.9035,270,"pees",NA,"soesjes",NA,NA,NA,NA,NA,NA,"Mid-range",9.72777777777778,2626.5,NA,NA
"8498",8498,"VOC","4 ships: Popkensburg, Kasteel Batavia, Brug, Abbekerk",1713,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1520,"pees",NA,"soesjes",NA,NA,NA,NA,NA,NA,"Expensive",13.6708388157895,20779.675,NA,NA
"8499",8499,"VOC","1 ship: Rijnestein",1712,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1712,"Galle","Sri Lanka",7.873,80.7717,480,"pees",NA,"soesjes",NA,NA,NA,NA,NA,NA,"Expensive",14.170625,6801.9,NA,NA
"8500",8500,"VOC","1 ship: Raadhuis van Enkhuizen",1712,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1712,"Galle","Sri Lanka",7.873,80.7717,480,"pees",NA,"soesjes",NA,NA,NA,NA,NA,NA,"Expensive",14.2340625,6832.35,NA,NA
"8501",8501,"VOC","1 ship: Bentveld",1712,"Galle","Sri Lanka",7.873,80.7717,1713,"Amsterdam","Netherlands",52.3679,4.9035,240,"pees",NA,"soesjes",NA,NA,NA,NA,NA,NA,"Expensive",14.170625,3400.95,NA,NA
"8502",8502,"VOC","1 ship: Raadhuis van Enkuizen",1712,"Galle","Sri Lanka",7.873,80.7717,1713,"Amsterdam","Netherlands",52.3679,4.9035,160,"pees",NA,"soesjes",NA,NA,NA,NA,NA,NA,"Expensive",13.58046875,2172.875,NA,NA
"8503",8503,"VOC","1 ship: Vaderland Getrouw",1712,"Galle","Sri Lanka",7.873,80.7717,1713,"Zeeland","Netherlands",52.3679,4.9035,240,"pees",NA,"soesjes",NA,NA,NA,NA,NA,NA,"Expensive",14.4308333333333,3463.4,NA,NA
"8504",8504,"VOC","1 ship: Rijnestein",1712,"Galle","Sri Lanka",7.873,80.7717,1713,"Zeeland","Netherlands",52.3679,4.9035,80,"pees",NA,"soesjes",NA,NA,NA,NA,NA,NA,"Expensive",12.6096875,1008.775,NA,NA
"8505",8505,"VOC","2 ships: Bredenhof, Avonturier",1714,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,640,"pees",NA,"soesjes",NA,NA,NA,NA,NA,NA,"Expensive",11.0264453125,7056.925,NA,NA
"8506",8506,"VOC","3 ships: Schonewal, Wateringen, Haringtuin",1714,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1714,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1840,"pees",NA,"soesjes",NA,NA,NA,NA,NA,NA,"Expensive",11.6554755434783,21446.075,NA,NA
"8507",8507,"VOC","1 ship: Huis ter Leede",1711,"Cape of Good Hope","South Africa",-34.3568,18.4739,1711,"Texel","Netherlands",52.3679,4.9035,80,"pees",NA,"soesjes",NA,NA,NA,NA,NA,NA,"Inexpensive",0,0,NA,NA
"8508",8508,"VOC","7 ships: Mijnden, den Berg, Beverwaart, Huis ter Boede, Ellemeet, Arendsduin, Duivenvoorde",1713,NA,"Sri Lanka",7.873,80.7717,1714,NA,"Netherlands",52.3679,4.9035,760,"pees",NA,"soesjes",NA,NA,NA,NA,NA,NA,"Inexpensive",0,0,NA,NA
"8509",8509,"VOC","11 ships: Samson, Amazone, Ouwerkerk, Noorderkwartier, Hoedekenskerke, Rijssel, Gamron, Engewormer, Abbekerk, de Brug, Mossel",1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1714,NA,"Netherlands",52.3679,4.9035,760,"pees",NA,"soesjes",NA,NA,NA,NA,NA,NA,"Inexpensive",0,0,NA,NA
"8510",8510,"VOC","3 ships: Huis te Rozenburg, Haak, Taxisboom",1710,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1710,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,400,"pees",NA,"sollogesjes",NA,NA,NA,NA,NA,NA,"Mid-range",8.528625,3411.45,NA,NA
"8511",8511,"VOC","3 ships: Schonewal, Noorderkwartier, Naters",1711,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1700,"pees",NA,"sollogesjes",NA,NA,NA,NA,NA,NA,"Mid-range",7.07511764705882,12027.7,NA,NA
"8512",8512,"VOC","1 ship: Vaderland Getrouw",1712,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,200,"pees",NA,"sollogesjes",NA,NA,NA,NA,NA,NA,"Mid-range",6.6835,1336.7,NA,NA
"8513",8513,"VOC","1 ship: Duivenvoorde",1712,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1712,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1000,"pees",NA,"sollogesjes",NA,NA,NA,NA,NA,NA,"Mid-range",7.32195,7321.95,NA,NA
"8514",8514,"VOC","3 ships: Huis ter Duine, Bredenhof, Duivenvoorde",1712,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,400,"pees",NA,"sollogesjes",NA,NA,NA,NA,NA,NA,"Mid-range",9.51725,3806.9,NA,NA
"8515",8515,"VOC","4 ships: Popkensburg, Kasteel Batavia, Brug, Abbekerk",1713,NA,"Bengal, India and Bangladesh",22.9274,88.3773,1713,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,600,"pees",NA,"sollogesjes",NA,NA,NA,NA,NA,NA,"Mid-range",8.04383333333333,4826.3,NA,NA
"8516",8516,"VOC","2 ships: Schoonderloo, Driebergen",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Padang","Sumatra, Indonesia",-0.947,100.4171,3,"pees",NA,"sollogesjes",NA,NA,NA,NA,NA,NA,"Mid-range",8,24,NA,NA
"8517",8517,"VOC","2 ships: Schoonderloo, Driebergen",1711,"Jakarta","Northwest coast of Java, Indonesia",-6.1804,106.8283,1711,"Padang","Sumatra, Indonesia",-0.947,100.4171,4,"pees",NA,"sollogesjes",NA,NA,NA,NA,NA,NA,"Mid-range",8,32,NA,NA
